Subject	stimulus	trial_type	language	prior.lang	rt	z.ic
44	car.jpg	non-switch	L1	L1	656	1.309362076
44	dog.jpg	non-switch	L1	L1	641	1.309362076
44	table.jpg	non-switch	L1	L1	798	1.309362076
44	book.jpg	switch	L2	L1	1851	1.309362076
44	car.jpg	non-switch	L2	L2	945	1.309362076
44	bear.jpg	non-switch	L2	L2	1150	1.309362076
44	house.jpg	switch	L1	L2	866	1.309362076
44	cat.jpg	non-switch	L1	L1	668	1.309362076
44	chair.jpg	non-switch	L1	L1	648	1.309362076
44	pencil.jpg	switch	L2	L1	1114	1.309362076
44	heart.jpg	switch	L1	L2	1084	1.309362076
44	dog.jpg	non-switch	L1	L1	828	1.309362076
44	house.jpg	non-switch	L1	L1	658	1.309362076
44	house.jpg	non-switch	L1	L1	586	1.309362076
44	dog.jpg	non-switch	L1	L1	643	1.309362076
44	heart.jpg	switch	L3	L1	888	1.309362076
44	chair.jpg	switch	L2	L3	1566	1.309362076
44	pencil.jpg	non-switch	L2	L2	1227	1.309362076
44	book.jpg	non-switch	L2	L2	924	1.309362076
44	car.jpg	switch	L3	L2	888	1.309362076
44	cat.jpg	non-switch	L3	L3	620	1.309362076
44	bear.jpg	non-switch	L3	L3	736	1.309362076
44	dog.jpg	non-switch	L3	L3	1208	1.309362076
44	table.jpg	non-switch	L3	L3	1228	1.309362076
44	pencil.jpg	switch	L2	L3	819	1.309362076
44	car.jpg	non-switch	L2	L2	970	1.309362076
44	bear.jpg	non-switch	L2	L2	892	1.309362076
44	house.jpg	switch	L3	L2	1043	1.309362076
44	cat.jpg	non-switch	L3	L3	698	1.309362076
44	chair.jpg	non-switch	L3	L3	1036	1.309362076
44	pencil.jpg	non-switch	L3	L3	1063	1.309362076
44	heart.jpg	switch	L2	L3	1013	1.309362076
44	dog.jpg	non-switch	L2	L2	908	1.309362076
44	house.jpg	non-switch	L2	L2	750	1.309362076
44	cat.jpg	non-switch	L2	L2	392	1.309362076
44	dog.jpg	non-switch	L2	L2	679	1.309362076
44	chair.jpg	switch	L1	L2	892	1.309362076
44	book.jpg	non-switch	L1	L1	747	1.309362076
44	pencil.jpg	non-switch	L1	L1	668	1.309362076
44	dog.jpg	non-switch	L1	L1	782	1.309362076
44	chair.jpg	non-switch	L1	L1	628	1.309362076
44	book.jpg	non-switch	L1	L1	604	1.309362076
44	bear.jpg	switch	L2	L1	1006	1.309362076
44	house.jpg	non-switch	L2	L2	1041	1.309362076
44	car.jpg	switch	L1	L2	1161	1.309362076
44	table.jpg	non-switch	L1	L1	636	1.309362076
44	pencil.jpg	switch	L2	L1	1466	1.309362076
44	heart.jpg	switch	L1	L2	847	1.309362076
44	dog.jpg	non-switch	L1	L1	619	1.309362076
44	table.jpg	non-switch	L1	L1	642	1.309362076
44	pencil.jpg	switch	L3	L1	999	1.309362076
44	house.jpg	non-switch	L3	L3	795	1.309362076
44	book.jpg	non-switch	L3	L3	886	1.309362076
44	car.jpg	switch	L2	L3	983	1.309362076
44	table.jpg	non-switch	L2	L2	812	1.309362076
44	bear.jpg	switch	L1	L2	922	1.309362076
44	cat.jpg	switch	L3	L1	842	1.309362076
44	pencil.jpg	switch	L1	L3	956	1.309362076
44	book.jpg	non-switch	L1	L1	829	1.309362076
44	heart.jpg	non-switch	L1	L1	684	1.309362076
44	dog.jpg	switch	L2	L1	715	1.309362076
44	chair.jpg	non-switch	L2	L2	944	1.309362076
44	pencil.jpg	non-switch	L2	L2	1056	1.309362076
44	table.jpg	non-switch	L2	L2	799	1.309362076
44	book.jpg	non-switch	L2	L2	1355	1.309362076
44	car.jpg	switch	L3	L2	732	1.309362076
44	bear.jpg	non-switch	L3	L3	1011	1.309362076
44	house.jpg	non-switch	L3	L3	902	1.309362076
44	cat.jpg	switch	L1	L3	1965	1.309362076
44	chair.jpg	non-switch	L1	L1	551	1.309362076
44	pencil.jpg	non-switch	L1	L1	602	1.309362076
44	heart.jpg	switch	L2	L1	939	1.309362076
44	dog.jpg	non-switch	L2	L2	646	1.309362076
44	dog.jpg	non-switch	L2	L2	738	1.309362076
44	table.jpg	non-switch	L2	L2	736	1.309362076
44	book.jpg	switch	L1	L2	796	1.309362076
44	pencil.jpg	non-switch	L1	L1	588	1.309362076
44	bear.jpg	switch	L2	L1	815	1.309362076
44	house.jpg	non-switch	L2	L2	1196	1.309362076
44	cat.jpg	non-switch	L2	L2	1524	1.309362076
44	chair.jpg	switch	L1	L2	848	1.309362076
44	pencil.jpg	non-switch	L1	L1	560	1.309362076
44	heart.jpg	non-switch	L1	L1	608	1.309362076
44	car.jpg	non-switch	L1	L1	938	1.309362076
44	cat.jpg	non-switch	L1	L1	618	1.309362076
44	chair.jpg	switch	L2	L1	1022	1.309362076
44	dog.jpg	non-switch	L2	L2	736	1.309362076
44	heart.jpg	switch	L1	L2	909	1.309362076
44	table.jpg	switch	L3	L1	1500	1.309362076
44	house.jpg	non-switch	L3	L3	823	1.309362076
44	pencil.jpg	non-switch	L3	L3	784	1.309362076
44	bear.jpg	switch	L1	L3	1057	1.309362076
44	book.jpg	non-switch	L1	L1	955	1.309362076
44	dog.jpg	switch	L2	L1	725	1.309362076
44	pencil.jpg	switch	L1	L2	941	1.309362076
44	bear.jpg	switch	L2	L1	1196	1.309362076
44	cat.jpg	non-switch	L2	L2	897	1.309362076
44	house.jpg	non-switch	L2	L2	883	1.309362076
44	table.jpg	non-switch	L2	L2	894	1.309362076
44	chair.jpg	switch	L1	L2	1799	1.309362076
44	car.jpg	non-switch	L1	L1	919	1.309362076
44	bear.jpg	non-switch	L1	L1	683	1.309362076
44	cat.jpg	non-switch	L1	L1	644	1.309362076
44	car.jpg	non-switch	L1	L1	669	1.309362076
44	cat.jpg	non-switch	L1	L1	668	1.309362076
44	chair.jpg	non-switch	L1	L1	653	1.309362076
44	dog.jpg	non-switch	L3	L3	1187	1.309362076
44	heart.jpg	non-switch	L3	L3	929	1.309362076
44	table.jpg	non-switch	L3	L3	1134	1.309362076
44	house.jpg	switch	L1	L3	905	1.309362076
44	pencil.jpg	non-switch	L1	L1	908	1.309362076
44	bear.jpg	non-switch	L1	L1	643	1.309362076
44	car.jpg	switch	L3	L1	816	1.309362076
44	heart.jpg	non-switch	L3	L3	795	1.309362076
44	table.jpg	switch	L2	L3	879	1.309362076
44	car.jpg	non-switch	L2	L2	1068	1.309362076
44	cat.jpg	non-switch	L2	L2	739	1.309362076
44	book.jpg	non-switch	L3	L3	788	1.309362076
44	dog.jpg	switch	L2	L3	558	1.309362076
44	heart.jpg	switch	L3	L2	767	1.309362076
44	table.jpg	non-switch	L3	L3	1048	1.309362076
44	house.jpg	non-switch	L3	L3	789	1.309362076
44	pencil.jpg	non-switch	L3	L3	769	1.309362076
44	bear.jpg	non-switch	L3	L3	760	1.309362076
44	car.jpg	switch	L2	L3	721	1.309362076
44	table.jpg	non-switch	L2	L2	677	1.309362076
44	chair.jpg	non-switch	L2	L2	761	1.309362076
44	heart.jpg	switch	L1	L2	809	1.309362076
44	house.jpg	non-switch	L1	L1	575	1.309362076
44	book.jpg	switch	L2	L1	1013	1.309362076
44	pencil.jpg	switch	L1	L2	920	1.309362076
44	cat.jpg	non-switch	L1	L1	686	1.309362076
44	bear.jpg	non-switch	L1	L1	680	1.309362076
44	car.jpg	non-switch	L1	L1	734	1.309362076
44	cat.jpg	non-switch	L1	L1	704	1.309362076
44	chair.jpg	switch	L2	L1	831	1.309362076
44	book.jpg	non-switch	L2	L2	642	1.309362076
44	dog.jpg	non-switch	L2	L2	665	1.309362076
44	heart.jpg	switch	L1	L2	771	1.309362076
44	table.jpg	non-switch	L1	L1	651	1.309362076
44	house.jpg	non-switch	L1	L1	549	1.309362076
44	pencil.jpg	switch	L3	L1	670	1.309362076
44	bear.jpg	non-switch	L3	L3	721	1.309362076
44	car.jpg	non-switch	L3	L3	637	1.309362076
44	heart.jpg	non-switch	L3	L3	689	1.309362076
44	book.jpg	non-switch	L3	L3	801	1.309362076
44	table.jpg	non-switch	L3	L3	855	1.309362076
44	chair.jpg	non-switch	L3	L3	1083	1.309362076
44	cat.jpg	switch	L1	L3	747	1.309362076
44	pencil.jpg	non-switch	L1	L1	557	1.309362076
44	car.jpg	non-switch	L1	L1	550	1.309362076
44	dog.jpg	non-switch	L1	L1	833	1.309362076
44	heart.jpg	non-switch	L1	L1	595	1.309362076
44	pencil.jpg	non-switch	L1	L1	537	1.309362076
44	chair.jpg	switch	L3	L1	1277	1.309362076
44	table.jpg	non-switch	L3	L3	787	1.309362076
44	bear.jpg	switch	L2	L3	1081	1.309362076
44	dog.jpg	non-switch	L2	L2	643	1.309362076
44	car.jpg	non-switch	L2	L2	915	1.309362076
44	book.jpg	non-switch	L2	L2	1145	1.309362076
44	house.jpg	switch	L3	L2	926	1.309362076
44	car.jpg	non-switch	L3	L3	757	1.309362076
44	cat.jpg	non-switch	L3	L3	988	1.309362076
44	chair.jpg	non-switch	L3	L3	999	1.309362076
44	book.jpg	non-switch	L3	L3	804	1.309362076
44	dog.jpg	switch	L1	L3	815	1.309362076
44	heart.jpg	non-switch	L1	L1	580	1.309362076
44	table.jpg	switch	L2	L1	1157	1.309362076
44	house.jpg	non-switch	L2	L2	954	1.309362076
44	pencil.jpg	switch	L3	L2	784	1.309362076
44	bear.jpg	switch	L1	L3	888	1.309362076
44	car.jpg	non-switch	L1	L1	797	1.309362076
44	heart.jpg	non-switch	L1	L1	530	1.309362076
44	table.jpg	non-switch	L1	L1	603	1.309362076
44	book.jpg	non-switch	L1	L1	719	1.309362076
44	car.jpg	non-switch	L1	L1	1575	1.309362076
44	pencil.jpg	non-switch	L1	L1	891	1.309362076
44	cat.jpg	non-switch	L1	L1	571	1.309362076
44	heart.jpg	switch	L2	L1	1726	1.309362076
44	table.jpg	non-switch	L2	L2	1309	1.309362076
44	bear.jpg	switch	L1	L2	716	1.309362076
44	chair.jpg	switch	L3	L1	978	1.309362076
44	house.jpg	non-switch	L3	L3	490	1.309362076
44	dog.jpg	switch	L2	L3	701	1.309362076
44	book.jpg	non-switch	L2	L2	818	1.309362076
44	heart.jpg	non-switch	L2	L2	672	1.309362076
44	pencil.jpg	switch	L3	L2	602	1.309362076
44	table.jpg	non-switch	L3	L3	383	1.309362076
44	cat.jpg	non-switch	L3	L3	733	1.309362076
44	book.jpg	switch	L1	L3	730	1.309362076
44	dog.jpg	non-switch	L1	L1	706	1.309362076
44	chair.jpg	non-switch	L1	L1	994	1.309362076
44	bear.jpg	non-switch	L1	L1	937	1.309362076
44	house.jpg	non-switch	L1	L1	675	1.309362076
44	table.jpg	non-switch	L1	L1	598	1.309362076
44	car.jpg	non-switch	L1	L1	609	1.309362076
44	house.jpg	switch	L2	L1	761	1.309362076
44	heart.jpg	non-switch	L2	L2	705	1.309362076
44	cat.jpg	non-switch	L2	L2	1755	1.309362076
44	chair.jpg	non-switch	L2	L2	916	1.309362076
44	pencil.jpg	switch	L3	L2	556	1.309362076
44	bear.jpg	switch	L2	L3	911	1.309362076
44	book.jpg	non-switch	L2	L2	802	1.309362076
44	car.jpg	non-switch	L2	L2	778	1.309362076
44	pencil.jpg	switch	L3	L2	642	1.309362076
44	cat.jpg	non-switch	L3	L3	644	1.309362076
44	heart.jpg	switch	L2	L3	591	1.309362076
44	table.jpg	switch	L3	L2	1035	1.309362076
44	bear.jpg	non-switch	L3	L3	956	1.309362076
44	chair.jpg	switch	L2	L3	796	1.309362076
44	house.jpg	non-switch	L2	L2	659	1.309362076
44	dog.jpg	non-switch	L2	L2	678	1.309362076
44	book.jpg	non-switch	L2	L2	679	1.309362076
44	car.jpg	non-switch	L2	L2	1082	1.309362076
44	bear.jpg	non-switch	L2	L2	1276	1.309362076
44	car.jpg	non-switch	L2	L2	835	1.309362076
44	pencil.jpg	non-switch	L2	L2	1237	1.309362076
44	cat.jpg	non-switch	L2	L2	1118	1.309362076
44	heart.jpg	switch	L3	L2	1088	1.309362076
44	table.jpg	non-switch	L3	L3	790	1.309362076
44	bear.jpg	non-switch	L3	L3	782	1.309362076
44	chair.jpg	switch	L2	L3	941	1.309362076
44	house.jpg	non-switch	L2	L2	592	1.309362076
44	dog.jpg	non-switch	L2	L2	689	1.309362076
44	book.jpg	non-switch	L2	L2	675	1.309362076
44	car.jpg	non-switch	L2	L2	769	1.309362076
44	bear.jpg	switch	L1	L2	850	1.309362076
44	house.jpg	non-switch	L1	L1	504	1.309362076
44	pencil.jpg	non-switch	L1	L1	482	1.309362076
44	cat.jpg	non-switch	L1	L1	606	1.309362076
44	book.jpg	switch	L3	L1	819	1.309362076
44	dog.jpg	non-switch	L3	L3	1404	1.309362076
44	heart.jpg	non-switch	L3	L3	817	1.309362076
44	house.jpg	switch	L2	L3	741	1.309362076
44	chair.jpg	non-switch	L2	L2	768	1.309362076
44	table.jpg	non-switch	L2	L2	852	1.309362076
44	car.jpg	non-switch	L2	L2	1005	1.309362076
44	pencil.jpg	non-switch	L2	L2	1127	1.309362076
44	cat.jpg	non-switch	L2	L2	1171	1.309362076
44	heart.jpg	switch	L1	L2	803	1.309362076
44	table.jpg	switch	L3	L1	1323	1.309362076
44	bear.jpg	non-switch	L3	L3	739	1.309362076
44	chair.jpg	switch	L2	L3	787	1.309362076
44	house.jpg	non-switch	L2	L2	644	1.309362076
44	dog.jpg	switch	L3	L2	987	1.309362076
44	book.jpg	non-switch	L3	L3	675	1.309362076
44	car.jpg	non-switch	L3	L3	2321	1.309362076
44	car.jpg	non-switch	L3	L3	756	1.309362076
44	pencil.jpg	switch	L1	L3	996	1.309362076
44	cat.jpg	non-switch	L1	L1	1293	1.309362076
44	heart.jpg	non-switch	L1	L1	567	1.309362076
44	table.jpg	switch	L2	L1	1609	1.309362076
44	bear.jpg	non-switch	L2	L2	982	1.309362076
44	chair.jpg	non-switch	L2	L2	789	1.309362076
44	house.jpg	non-switch	L2	L2	682	1.309362076
44	dog.jpg	non-switch	L2	L2	681	1.309362076
44	book.jpg	switch	L1	L2	791	1.309362076
44	car.jpg	non-switch	L1	L1	862	1.309362076
44	bear.jpg	non-switch	L1	L1	595	1.309362076
44	house.jpg	switch	L3	L1	990	1.309362076
44	heart.jpg	non-switch	L3	L3	1045	1.309362076
44	dog.jpg	non-switch	L3	L3	942	1.309362076
44	car.jpg	non-switch	L3	L3	694	1.309362076
44	pencil.jpg	non-switch	L3	L3	979	1.309362076
44	cat.jpg	non-switch	L3	L3	657	1.309362076
44	bear.jpg	non-switch	L3	L3	857	1.309362076
44	chair.jpg	switch	L2	L3	633	1.309362076
44	table.jpg	non-switch	L2	L2	658	1.309362076
44	house.jpg	non-switch	L2	L2	571	1.309362076
44	bear.jpg	non-switch	L2	L2	757	1.309362076
44	pencil.jpg	non-switch	L2	L2	979	1.309362076
44	chair.jpg	non-switch	L2	L2	752	1.309362076
44	book.jpg	non-switch	L2	L2	894	1.309362076
44	dog.jpg	non-switch	L2	L2	739	1.309362076
44	cat.jpg	non-switch	L2	L2	1120	1.309362076
44	chair.jpg	non-switch	L2	L2	702	1.309362076
44	bear.jpg	switch	L1	L2	751	1.309362076
44	table.jpg	non-switch	L1	L1	708	1.309362076
44	heart.jpg	non-switch	L1	L1	736	1.309362076
44	car.jpg	switch	L3	L1	756	1.309362076
44	dog.jpg	non-switch	L3	L3	1341	1.309362076
44	house.jpg	switch	L1	L3	701	1.309362076
44	book.jpg	non-switch	L1	L1	808	1.309362076
44	pencil.jpg	non-switch	L1	L1	616	1.309362076
44	table.jpg	non-switch	L1	L1	628	1.309362076
44	house.jpg	non-switch	L1	L1	668	1.309362076
44	bear.jpg	non-switch	L1	L1	995	1.309362076
44	book.jpg	non-switch	L1	L1	790	1.309362076
44	chair.jpg	non-switch	L1	L1	657	1.309362076
44	pencil.jpg	switch	L2	L1	820	1.309362076
44	heart.jpg	non-switch	L2	L2	1054	1.309362076
44	cat.jpg	non-switch	L2	L2	1263	1.309362076
44	chair.jpg	non-switch	L2	L2	626	1.309362076
44	bear.jpg	non-switch	L2	L2	1108	1.309362076
44	table.jpg	switch	L1	L2	822	1.309362076
44	heart.jpg	non-switch	L1	L1	638	1.309362076
44	car.jpg	non-switch	L1	L1	674	1.309362076
44	dog.jpg	switch	L3	L1	1357	1.309362076
44	house.jpg	non-switch	L3	L3	893	1.309362076
44	book.jpg	non-switch	L3	L3	790	1.309362076
44	pencil.jpg	switch	L2	L3	853	1.309362076
44	cat.jpg	switch	L3	L2	804	1.309362076
44	car.jpg	non-switch	L3	L3	2025	1.309362076
44	dog.jpg	non-switch	L3	L3	710	1.309362076
44	car.jpg	non-switch	L3	L3	883	1.309362076
44	chair.jpg	non-switch	L3	L3	1417	1.309362076
44	house.jpg	switch	L2	L3	1065	1.309362076
44	heart.jpg	non-switch	L2	L2	642	1.309362076
44	bear.jpg	non-switch	L2	L2	976	1.309362076
44	table.jpg	non-switch	L2	L2	899	1.309362076
44	cat.jpg	non-switch	L2	L2	1176	1.309362076
44	chair.jpg	non-switch	L2	L2	1052	1.309362076
44	bear.jpg	switch	L3	L2	1175	1.309362076
44	table.jpg	non-switch	L3	L3	1703	1.309362076
44	heart.jpg	switch	L1	L3	901	1.309362076
44	car.jpg	switch	L3	L1	809	1.309362076
44	dog.jpg	non-switch	L3	L3	829	1.309362076
44	house.jpg	non-switch	L3	L3	779	1.309362076
44	book.jpg	switch	L2	L3	1450	1.309362076
44	pencil.jpg	non-switch	L2	L2	673	1.309362076
44	cat.jpg	non-switch	L2	L2	1058	1.309362076
44	car.jpg	non-switch	L2	L2	928	1.309362076
44	house.jpg	non-switch	L2	L2	609	1.309362076
44	table.jpg	non-switch	L2	L2	871	1.309362076
44	bear.jpg	non-switch	L2	L2	936	1.309362076
44	pencil.jpg	switch	L3	L2	988	1.309362076
44	car.jpg	non-switch	L3	L3	1754	1.309362076
44	cat.jpg	non-switch	L3	L3	797	1.309362076
44	heart.jpg	non-switch	L3	L3	1275	1.309362076
44	table.jpg	non-switch	L3	L3	891	1.309362076
44	book.jpg	non-switch	L3	L3	1082	1.309362076
44	house.jpg	non-switch	L3	L3	815	1.309362076
44	dog.jpg	non-switch	L3	L3	1333	1.309362076
44	chair.jpg	non-switch	L3	L3	1077	1.309362076
44	cat.jpg	non-switch	L3	L3	727	1.309362076
44	chair.jpg	non-switch	L3	L3	833	1.309362076
44	bear.jpg	non-switch	L3	L3	709	1.309362076
44	table.jpg	switch	L1	L3	814	1.309362076
44	pencil.jpg	non-switch	L1	L1	887	1.309362076
44	car.jpg	non-switch	L1	L1	508	1.309362076
44	dog.jpg	switch	L2	L1	742	1.309362076
44	house.jpg	non-switch	L2	L2	658	1.309362076
44	book.jpg	non-switch	L2	L2	755	1.309362076
44	pencil.jpg	non-switch	L2	L2	1065	1.309362076
44	cat.jpg	switch	L3	L2	719	1.309362076
44	car.jpg	non-switch	L3	L3	624	1.309362076
44	house.jpg	non-switch	L3	L3	969	1.309362076
44	cat.jpg	non-switch	L3	L3	612	1.309362076
44	chair.jpg	switch	L1	L3	669	1.309362076
44	bear.jpg	non-switch	L1	L1	561	1.309362076
44	table.jpg	switch	L2	L1	1070	1.309362076
44	heart.jpg	non-switch	L2	L2	730	1.309362076
44	book.jpg	non-switch	L2	L2	723	1.309362076
44	pencil.jpg	non-switch	L2	L2	1309	1.309362076
44	car.jpg	switch	L1	L2	1043	1.309362076
44	dog.jpg	non-switch	L1	L1	852	1.309362076
44	house.jpg	non-switch	L1	L1	760	1.309362076
44	book.jpg	non-switch	L1	L1	765	1.309362076
44	pencil.jpg	non-switch	L1	L1	611	1.309362076
44	cat.jpg	non-switch	L1	L1	685	1.309362076
44	house.jpg	non-switch	L1	L1	648	1.309362076
44	chair.jpg	switch	L3	L1	912	1.309362076
44	book.jpg	non-switch	L3	L3	603	1.309362076
44	table.jpg	switch	L1	L3	889	1.309362076
44	bear.jpg	switch	L3	L1	773	1.309362076
44	cat.jpg	switch	L2	L3	862	1.309362076
44	car.jpg	non-switch	L2	L2	2192	1.309362076
44	house.jpg	non-switch	L2	L2	713	1.309362076
44	heart.jpg	non-switch	L2	L2	483	1.309362076
44	pencil.jpg	non-switch	L2	L2	1376	1.309362076
44	bear.jpg	non-switch	L2	L2	1101	1.309362076
44	dog.jpg	non-switch	L2	L2	580	1.309362076
44	cat.jpg	non-switch	L2	L2	661	1.309362076
44	car.jpg	switch	L3	L2	1758	1.309362076
44	chair.jpg	non-switch	L3	L3	765	1.309362076
44	house.jpg	non-switch	L3	L3	891	1.309362076
44	book.jpg	non-switch	L3	L3	737	1.309362076
44	table.jpg	switch	L1	L3	875	1.309362076
44	dog.jpg	non-switch	L1	L1	624	1.309362076
44	bear.jpg	non-switch	L1	L1	530	1.309362076
44	pencil.jpg	switch	L2	L1	975	1.309362076
44	heart.jpg	non-switch	L2	L2	547	1.309362076
44	book.jpg	non-switch	L2	L2	735	1.309362076
44	house.jpg	non-switch	L2	L2	662	1.309362076
44	chair.jpg	switch	L1	L2	874	1.309362076
45	pencil.jpg	non-switch	L1	L1	854	0.175551785
45	heart.jpg	non-switch	L2	L2	1111	0.175551785
45	house.jpg	switch	L1	L2	710	0.175551785
45	book.jpg	switch	L3	L1	779	0.175551785
45	table.jpg	non-switch	L3	L3	800	0.175551785
45	bear.jpg	non-switch	L3	L3	760	0.175551785
45	cat.jpg	switch	L1	L3	805	0.175551785
45	cat.jpg	non-switch	L1	L1	599	0.175551785
45	bear.jpg	non-switch	L1	L1	668	0.175551785
45	table.jpg	switch	L2	L1	1360	0.175551785
45	chair.jpg	switch	L3	L2	777	0.175551785
45	heart.jpg	non-switch	L3	L3	773	0.175551785
45	house.jpg	non-switch	L3	L3	1234	0.175551785
45	book.jpg	non-switch	L3	L3	757	0.175551785
45	dog.jpg	non-switch	L3	L3	1424	0.175551785
45	car.jpg	non-switch	L3	L3	878	0.175551785
45	pencil.jpg	non-switch	L3	L3	857	0.175551785
45	cat.jpg	switch	L2	L3	1339	0.175551785
45	pencil.jpg	non-switch	L2	L2	908	0.175551785
45	chair.jpg	non-switch	L2	L2	2046	0.175551785
45	bear.jpg	non-switch	L2	L2	917	0.175551785
45	table.jpg	switch	L3	L2	1128	0.175551785
45	house.jpg	non-switch	L3	L3	947	0.175551785
45	book.jpg	switch	L1	L3	920	0.175551785
45	heart.jpg	non-switch	L1	L1	745	0.175551785
45	car.jpg	switch	L2	L1	1814	0.175551785
45	cat.jpg	non-switch	L2	L2	949	0.175551785
45	bear.jpg	non-switch	L2	L2	1038	0.175551785
45	table.jpg	non-switch	L2	L2	909	0.175551785
45	chair.jpg	switch	L3	L2	910	0.175551785
45	heart.jpg	non-switch	L3	L3	623	0.175551785
45	house.jpg	non-switch	L3	L3	739	0.175551785
45	book.jpg	non-switch	L3	L3	676	0.175551785
45	dog.jpg	non-switch	L3	L3	828	0.175551785
45	car.jpg	switch	L2	L3	818	0.175551785
45	pencil.jpg	switch	L1	L2	1001	0.175551785
45	house.jpg	non-switch	L3	L3	775	0.175551785
45	cat.jpg	non-switch	L3	L3	1151	0.175551785
45	table.jpg	switch	L1	L3	858	0.175551785
45	chair.jpg	non-switch	L1	L1	642	0.175551785
45	house.jpg	switch	L3	L1	738	0.175551785
45	car.jpg	non-switch	L3	L3	904	0.175551785
45	dog.jpg	switch	L1	L3	969	0.175551785
45	heart.jpg	non-switch	L1	L1	689	0.175551785
45	cat.jpg	non-switch	L1	L1	703	0.175551785
45	table.jpg	non-switch	L1	L1	721	0.175551785
45	car.jpg	switch	L2	L1	942	0.175551785
45	house.jpg	non-switch	L2	L2	1035	0.175551785
45	chair.jpg	switch	L3	L2	910	0.175551785
45	pencil.jpg	non-switch	L3	L3	879	0.175551785
45	book.jpg	non-switch	L3	L3	904	0.175551785
45	cat.jpg	non-switch	L3	L3	745	0.175551785
45	table.jpg	switch	L1	L3	1049	0.175551785
45	chair.jpg	non-switch	L1	L1	649	0.175551785
45	heart.jpg	non-switch	L1	L1	647	0.175551785
45	house.jpg	non-switch	L1	L1	651	0.175551785
45	book.jpg	non-switch	L1	L1	862	0.175551785
45	dog.jpg	switch	L3	L1	784	0.175551785
45	car.jpg	non-switch	L3	L3	719	0.175551785
45	pencil.jpg	non-switch	L3	L3	638	0.175551785
45	cat.jpg	non-switch	L3	L3	664	0.175551785
45	house.jpg	switch	L2	L3	1052	0.175551785
45	book.jpg	non-switch	L2	L2	1003	0.175551785
45	cat.jpg	non-switch	L2	L2	814	0.175551785
45	bear.jpg	switch	L1	L2	887	0.175551785
45	table.jpg	non-switch	L1	L1	764	0.175551785
45	chair.jpg	non-switch	L1	L1	618	0.175551785
45	heart.jpg	non-switch	L1	L1	643	0.175551785
45	house.jpg	non-switch	L1	L1	683	0.175551785
45	book.jpg	switch	L3	L1	873	0.175551785
45	dog.jpg	non-switch	L3	L3	650	0.175551785
45	car.jpg	switch	L1	L3	1236	0.175551785
45	pencil.jpg	non-switch	L1	L1	867	0.175551785
45	chair.jpg	non-switch	L1	L1	693	0.175551785
45	pencil.jpg	non-switch	L1	L1	673	0.175551785
45	house.jpg	switch	L2	L1	722	0.175551785
45	book.jpg	switch	L3	L2	657	0.175551785
45	dog.jpg	non-switch	L3	L3	705	0.175551785
45	table.jpg	non-switch	L3	L3	1174	0.175551785
45	bear.jpg	switch	L1	L3	676	0.175551785
45	car.jpg	non-switch	L1	L1	606	0.175551785
45	cat.jpg	non-switch	L1	L1	901	0.175551785
45	cat.jpg	non-switch	L1	L1	626	0.175551785
45	bear.jpg	non-switch	L1	L1	747	0.175551785
45	table.jpg	non-switch	L1	L1	620	0.175551785
45	chair.jpg	non-switch	L1	L1	540	0.175551785
45	heart.jpg	switch	L3	L1	758	0.175551785
45	house.jpg	switch	L1	L3	794	0.175551785
45	book.jpg	non-switch	L1	L1	596	0.175551785
45	dog.jpg	non-switch	L1	L1	662	0.175551785
45	car.jpg	non-switch	L1	L1	659	0.175551785
45	pencil.jpg	switch	L2	L1	1318	0.175551785
45	cat.jpg	switch	L3	L2	783	0.175551785
45	house.jpg	non-switch	L3	L3	729	0.175551785
45	book.jpg	non-switch	L3	L3	679	0.175551785
45	chair.jpg	non-switch	L3	L3	813	0.175551785
45	car.jpg	non-switch	L3	L3	730	0.175551785
45	book.jpg	non-switch	L3	L3	602	0.175551785
45	chair.jpg	non-switch	L3	L3	765	0.175551785
45	house.jpg	non-switch	L3	L3	664	0.175551785
45	bear.jpg	non-switch	L3	L3	688	0.175551785
45	heart.jpg	switch	L2	L3	1585	0.175551785
45	pencil.jpg	non-switch	L2	L2	926	0.175551785
45	house.jpg	non-switch	L2	L2	1006	0.175551785
45	cat.jpg	switch	L1	L2	666	0.175551785
45	chair.jpg	non-switch	L1	L1	585	0.175551785
45	book.jpg	switch	L3	L1	952	0.175551785
45	bear.jpg	non-switch	L3	L3	700	0.175551785
45	dog.jpg	switch	L1	L3	725	0.175551785
45	car.jpg	non-switch	L1	L1	848	0.175551785
45	heart.jpg	non-switch	L1	L1	593	0.175551785
45	chair.jpg	non-switch	L1	L1	562	0.175551785
45	cat.jpg	non-switch	L1	L1	654	0.175551785
45	book.jpg	switch	L3	L1	934	0.175551785
45	car.jpg	non-switch	L3	L3	685	0.175551785
45	table.jpg	switch	L1	L3	712	0.175551785
45	house.jpg	non-switch	L1	L1	654	0.175551785
45	pencil.jpg	switch	L3	L1	1001	0.175551785
45	dog.jpg	non-switch	L3	L3	683	0.175551785
45	bear.jpg	switch	L2	L3	1033	0.175551785
45	heart.jpg	non-switch	L2	L2	804	0.175551785
45	house.jpg	non-switch	L2	L2	757	0.175551785
45	pencil.jpg	non-switch	L2	L2	1274	0.175551785
45	dog.jpg	switch	L3	L2	774	0.175551785
45	table.jpg	switch	L2	L3	1507	0.175551785
45	car.jpg	non-switch	L2	L2	1179	0.175551785
